Date,City,Temperature (°C),Humidity (%),Wind Speed (km/h),Weather Condition
2025-07-09,Los Angeles,2.2,71,8.7,Cloudy
2025-07-09,Chicago,8.8,58,17.3,Snowy
2025-07-09,Houston,11.3,95,18.2,Rainy
2025-07-09,Phoenix,28.1,58,12.9,Cloudy
2025-07-09,Philadelphia,-0.7,95,4.6,Cloudy
2025-07-09,San Antonio,-2.7,17,11.7,Cloudy
2025-07-09,San Diego,4.4,37,6.9,Thunderstorm
2025-07-09,Dallas,-6.6,59,12.0,Cloudy
2025-07-09,San Jose,-1.5,52,13.6,Cloudy
2025-07-10,New York,39.8,28,10.2,Cloudy
2025-07-10,Los Angeles,13.2,56,3.9,Cloudy
2025-07-10,Chicago,-8.0,50,12.1,Cloudy
2025-07-10,Houston,21.1,32,27.4,Cloudy
2025-07-10,Phoenix,18.9,77,28.6,Cloudy
2025-07-10,Philadelphia,1.2,93,11.0,Snowy
2025-07-10,San Antonio,35.4,68,27.5,Clear
2025-07-10,San Diego,14.8,49,11.1,Thunderstorm
2025-07-10,Dallas,-7.9,26,22.9,Cloudy
2025-07-10,San Jose,-8.0,77,29.1,Cloudy
2025-07-11,New York,2.9,10,7.4,Thunderstorm
2025-07-11,Los Angeles,36.5,70,27.8,Cloudy
2025-07-11,Chicago,6.1,27,4.3,Cloudy
2025-07-11,Houston,4.8,89,25.9,Foggy
2025-07-11,Phoenix,19.8,70,13.5,Clear
2025-07-11,Philadelphia,6.8,99,24.8,Thunderstorm
2025-07-11,San Antonio,-9.6,95,24.5,Snowy
2025-07-11,San Diego,37.8,100,17.8,Thunderstorm
2025-07-11,Dallas,0.3,84,13.5,Foggy
2025-07-11,San Jose,35.5,27,0.4,Clear
2025-07-12,New York,34.1,62,9.3,Cloudy
2025-07-12,Los Angeles,7.2,17,21.5,Snowy
2025-07-12,Chicago,11.6,32,27.5,Thunderstorm
2025-07-12,Houston,17.4,41,24.8,Cloudy
2025-07-12,Phoenix,-7.3,33,2.1,Foggy
2025-07-12,Philadelphia,5.9,46,10.5,Thunderstorm
2025-07-12,San Antonio,-7.8,95,10.7,Thunderstorm
2025-07-12,San Diego,-0.6,34,13.5,Cloudy
2025-07-12,Dallas,25.6,70,0.6,Snowy
2025-07-12,San Jose,3.6,73,10.9,Snowy
2025-07-13,New York,37.1,28,28.9,Rainy
2025-07-13,Los Angeles,25.2,31,29.2,Cloudy
2025-07-13,Chicago,30.9,57,14.2,Snowy
2025-07-13,Houston,35.8,71,21.5,Thunderstorm
2025-07-13,Phoenix,5.9,74,12.4,Snowy
2025-07-13,Philadelphia,2.5,25,21.0,Foggy
2025-07-13,San Antonio,17.8,58,18.4,Clear
2025-07-13,San Diego,35.4,87,10.2,Clear
2025-07-13,Dallas,20.7,39,13.3,Cloudy
2025-07-13,San Jose,11.0,19,7.5,Rainy
2025-07-14,New York,28.6,40,6.1,Clear
2025-07-14,Los Angeles,22.6,75,1.4,Clear
2025-07-14,Chicago,-8.3,72,13.4,Foggy
2025-07-14,Houston,-4.9,24,8.8,Snowy
2025-07-14,Phoenix,23.2,37,20.0,Foggy
2025-07-14,Philadelphia,27.8,60,8.7,Thunderstorm
2025-07-14,San Antonio,-4.5,89,20.5,Cloudy
2025-07-14,San Diego,33.3,13,2.1,Clear
2025-07-14,Dallas,33.1,96,20.0,Foggy
2025-07-14,San Jose,30.4,60,18.6,Clear
2025-07-15,New York,3.7,23,9.1,Snowy
2025-07-15,Los Angeles,31.3,80,18.4,Clear
2025-07-15,Chicago,37.7,29,14.9,Thunderstorm
2025-07-15,Houston,8.5,34,6.2,Rainy
2025-07-15,Phoenix,11.2,90,17.4,Foggy
2025-07-15,Philadelphia,7.6,51,3.8,Cloudy
2025-07-15,San Antonio,37.2,87,3.0,Thunderstorm
2025-07-15,San Diego,21.8,10,22.9,Clear
2025-07-15,Dallas,10.5,26,21.0,Foggy
2025-07-15,San Jose,15.8,83,20.1,Rainy
2025-07-16,New York,-2.4,33,28.6,Clear
2025-07-16,Los Angeles,-3.5,11,16.4,Rainy
2025-07-16,Chicago,36.5,11,11.4,Clear
2025-07-16,Houston,20.7,48,3.7,Foggy
2025-07-16,Phoenix,6.1,26,7.6,Thunderstorm
2025-07-16,Philadelphia,39.9,100,24.0,Rainy
2025-07-16,San Antonio,-4.8,39,15.4,Snowy
2025-07-16,San Diego,-9.9,53,16.2,Clear
2025-07-16,Dallas,8.6,93,10.0,Snowy
2025-07-16,San Jose,31.6,80,0.6,Cloudy
2025-07-17,New York,27.4,58,28.9,Snowy
2025-07-17,Los Angeles,21.0,63,19.2,Snowy
2025-07-17,Chicago,4.9,78,6.6,Clear
2025-07-17,Houston,0.6,37,17.6,Clear
2025-07-17,Phoenix,17.9,18,2.9,Clear
2025-07-17,Philadelphia,35.8,49,26.5,Foggy
2025-07-17,San Antonio,-2.8,69,18.2,Rainy
2025-07-17,San Diego,32.5,46,25.7,Thunderstorm
2025-07-17,Dallas,14.5,81,26.9,Thunderstorm
2025-07-17,San Jose,17.3,86,14.5,Thunderstorm
2025-07-18,New York,32.5,96,6.1,Thunderstorm
2025-07-18,Los Angeles,33.8,33,14.6,Clear
2025-07-18,Chicago,2.5,85,12.1,Thunderstorm
2025-07-18,Houston,7.3,69,27.7,Rainy
2025-07-18,Phoenix,8.8,99,2.7,Cloudy
2025-07-18,Philadelphia,1.0,69,29.6,Foggy
2025-07-18,San Antonio,29.8,70,25.6,Clear
2025-07-18,San Diego,39.3,43,8.4,Rainy
2025-07-18,Dallas,30.8,53,25.0,Cloudy
2025-07-18,San Jose,4.4,60,20.1,Snowy
2025-07-19,New York,33.2,18,9.9,Snowy
2025-07-19,Los Angeles,-5.8,70,2.4,Rainy
2025-07-19,Chicago,28.0,27,4.7,Cloudy
2025-07-19,Houston,24.0,19,8.9,Snowy
2025-07-19,Phoenix,12.2,12,15.2,Clear
2025-07-19,Philadelphia,25.3,75,0.6,Rainy
2025-07-19,San Antonio,-9.8,82,8.1,Clear
2025-07-19,San Diego,-3.0,93,13.8,Cloudy
2025-07-19,Dallas,27.8,24,10.2,Snowy
2025-07-19,San Jose,-0.5,92,12.8,Thunderstorm
2025-07-20,New York,16.3,58,23.5,Rainy
2025-07-20,Los Angeles,19.1,45,7.3,Foggy
2025-07-20,Chicago,17.3,45,25.0,Thunderstorm
2025-07-20,Houston,-8.8,87,10.8,Rainy
2025-07-20,Phoenix,18.8,55,21.7,Thunderstorm
2025-07-20,Philadelphia,22.7,88,15.7,Clear
2025-07-20,San Antonio,1.3,50,3.8,Snowy
2025-07-20,San Diego,33.9,22,12.6,Foggy
2025-07-20,Dallas,-7.8,13,25.1,Rainy
2025-07-20,San Jose,20.8,100,17.6,Thunderstorm
2025-07-21,New York,2.0,12,13.2,Foggy
2025-07-21,Los Angeles,11.3,99,22.8,Foggy
2025-07-21,Chicago,-9.7,78,17.1,Snowy
2025-07-21,Houston,-2.7,42,12.4,Clear
2025-07-21,Phoenix,0.2,59,16.7,Snowy
2025-07-21,Philadelphia,23.5,11,22.8,Rainy
2025-07-21,San Antonio,29.3,35,12.4,Snowy
2025-07-21,San Diego,2.3,19,15.3,Foggy
2025-07-21,Dallas,13.0,98,19.7,Cloudy
2025-07-21,San Jose,25.6,95,24.7,Thunderstorm
2025-07-22,New York,36.9,85,10.2,Clear
2025-07-22,Los Angeles,24.8,67,20.2,Thunderstorm
2025-07-22,Chicago,16.1,66,5.0,Cloudy
2025-07-22,Houston,6.3,21,6.2,Rainy
2025-07-22,Phoenix,11.0,83,24.3,Cloudy
2025-07-22,Philadelphia,36.2,61,10.7,Rainy
2025-07-22,San Antonio,10.2,95,6.1,Thunderstorm
2025-07-22,San Diego,28.9,58,16.8,Thunderstorm
2025-07-22,Dallas,17.3,72,5.7,Rainy
2025-07-22,San Jose,34.0,41,27.9,Snowy
2025-07-23,New York,-0.0,98,20.2,Clear
2025-07-23,Los Angeles,-4.4,13,12.5,Cloudy
2025-07-23,Chicago,36.8,54,6.1,Foggy
2025-07-23,Houston,-7.7,28,25.3,Foggy
2025-07-23,Phoenix,38.0,18,13.7,Clear
2025-07-23,Philadelphia,4.4,23,15.1,Cloudy
2025-07-23,San Antonio,18.3,30,18.0,Thunderstorm
2025-07-23,San Diego,37.2,67,28.0,Snowy
2025-07-23,Dallas,-9.4,90,6.8,Snowy
2025-07-23,San Jose,12.6,35,6.5,Clear
2025-07-24,New York,-3.3,38,1.9,Cloudy
2025-07-24,Los Angeles,32.6,80,25.6,Cloudy
2025-07-24,Chicago,-2.5,23,13.4,Cloudy
2025-07-24,Houston,10.4,85,22.8,Snowy
2025-07-24,Phoenix,23.8,22,19.7,Thunderstorm
2025-07-24,Philadelphia,6.8,57,23.1,Foggy
2025-07-24,San Antonio,21.9,38,21.3,Rainy
2025-07-24,San Diego,4.6,38,25.1,Snowy
2025-07-24,Dallas,7.1,81,3.8,Foggy
2025-07-24,San Jose,11.0,28,26.3,Rainy
2025-07-25,New York,31.5,22,2.0,Snowy
2025-07-25,Los Angeles,34.8,65,15.2,Snowy
2025-07-25,Chicago,2.7,94,14.8,Rainy
2025-07-25,Houston,4.6,21,22.7,Clear
2025-07-25,Phoenix,14.9,67,28.5,Foggy
2025-07-25,Philadelphia,39.2,13,13.8,Cloudy
2025-07-25,San Antonio,-2.6,19,14.2,Foggy
2025-07-25,San Diego,10.9,86,26.9,Cloudy
2025-07-25,Dallas,11.0,90,24.0,Snowy
2025-07-25,San Jose,25.6,37,3.7,Rainy
2025-07-26,New York,-5.6,30,10.8,Clear
2025-07-26,Los Angeles,30.8,90,29.9,Snowy
2025-07-26,Chicago,21.4,31,13.2,Thunderstorm
2025-07-26,Houston,7.7,22,21.2,Foggy
2025-07-26,Phoenix,-7.2,37,23.8,Snowy
2025-07-26,Philadelphia,-9.8,73,28.5,Thunderstorm
2025-07-26,San Antonio,23.0,95,25.1,Rainy
2025-07-26,San Diego,-6.2,69,19.5,Cloudy
2025-07-26,Dallas,7.5,22,23.3,Snowy
2025-07-26,San Jose,39.1,38,13.5,Clear
2025-07-27,New York,-5.0,39,26.3,Foggy
2025-07-27,Los Angeles,36.3,97,27.6,Rainy
2025-07-27,Chicago,1.3,43,23.5,Snowy
2025-07-27,Houston,6.2,19,19.3,Snowy
2025-07-27,Phoenix,-7.1,46,16.1,Snowy
2025-07-27,Philadelphia,11.0,88,1.0,Thunderstorm
2025-07-27,San Antonio,6.9,78,5.8,Snowy
2025-07-27,San Diego,35.9,78,4.5,Foggy
2025-07-27,Dallas,-3.1,88,11.2,Rainy
2025-07-27,San Jose,22.8,43,4.8,Foggy
2025-07-28,New York,-6.7,97,9.4,Foggy
2025-07-28,Los Angeles,12.5,54,15.6,Foggy
2025-07-28,Chicago,-3.7,94,11.1,Snowy
2025-07-28,Houston,19.6,92,21.3,Rainy
2025-07-28,Phoenix,2.8,41,25.7,Snowy
2025-07-28,Philadelphia,38.9,35,22.7,Foggy
2025-07-28,San Antonio,39.6,91,14.2,Snowy
2025-07-28,San Diego,6.6,63,27.8,Thunderstorm
2025-07-28,Dallas,11.2,89,2.1,Foggy
2025-07-28,San Jose,-4.7,64,25.3,Cloudy
2025-08-01,New York,15.6,83,10.4,Foggy
2025-08-01,Los Angeles,3.6,60,7.4,Clear
2025-08-01,Chicago,6.9,50,13.9,Cloudy
2025-08-01,Houston,-7.6,47,12.8,Rainy
2025-08-01,Phoenix,11.8,22,5.0,Rainy
2025-08-01,Philadelphia,18.1,19,18.4,Rainy
2025-08-01,San Antonio,20.8,38,5.2,Foggy
2025-08-01,San Diego,24.4,88,1.1,Clear
2025-08-01,Dallas,30.3,30,11.3,Cloudy
2025-08-01,San Jose,10.3,50,0.8,Foggy
2025-08-02,New York,1.7,88,2.4,Cloudy
2025-08-02,Los Angeles,11.0,79,1.1,Rainy
2025-08-02,Chicago,38.2,74,12.0,Foggy
2025-08-02,Houston,-6.3,64,5.3,Cloudy
2025-08-02,Phoenix,23.5,95,16.7,Cloudy
2025-08-02,Philadelphia,5.0,22,7.6,Foggy
2025-08-02,San Antonio,-5.0,44,7.2,Cloudy
2025-08-02,San Diego,24.8,94,8.9,Snowy
2025-08-02,Dallas,10.8,85,0.6,Thunderstorm
2025-08-02,San Jose,32.8,41,2.5,Thunderstorm
2025-08-03,New York,26.2,12,20.6,Cloudy
2025-08-03,Los Angeles,22.9,81,6.9,Thunderstorm
2025-08-03,Chicago,-3.2,16,14.7,Snowy
2025-08-03,Houston,34.6,74,21.8,Thunderstorm
2025-08-03,Phoenix,1.9,59,11.3,Rainy
2025-08-03,Philadelphia,-5.3,15,2.5,Snowy
2025-08-03,San Antonio,33.7,71,14.8,Rainy
2025-08-03,San Diego,27.1,84,26.0,Foggy
2025-08-03,Dallas,37.8,95,9.0,Cloudy
2025-08-03,San Jose,-8.7,96,25.7,Snowy
2025-08-04,New York,-1.8,71,1.1,Clear
2025-08-04,Los Angeles,0.9,66,18.6,Snowy
2025-08-04,Chicago,18.1,37,9.2,Snowy
2025-08-04,Houston,0.0,23,11.5,Clear
2025-08-04,Phoenix,3.2,56,25.6,Thunderstorm
2025-08-04,Philadelphia,27.9,98,13.1,Cloudy
2025-08-04,San Antonio,-5.5,18,13.9,Snowy
2025-08-04,San Diego,-0.3,48,7.7,Rainy
2025-08-04,Dallas,0.0,55,14.1,Thunderstorm
2025-08-04,San Jose,34.0,62,20.0,Snowy
2025-08-05,New York,21.3,25,14.2,Thunderstorm
2025-08-05,Los Angeles,-8.7,85,29.7,Clear
2025-08-05,Chicago,16.5,62,17.2,Snowy
2025-08-05,Houston,-5.6,22,2.8,Cloudy
2025-08-05,Phoenix,3.1,17,26.5,Thunderstorm
2025-08-05,Philadelphia,37.2,46,4.1,Foggy
2025-08-05,San Antonio,25.8,88,23.8,Foggy
2025-08-05,San Diego,-3.5,29,10.1,Thunderstorm
2025-08-05,Dallas,39.1,42,10.0,Snowy
2025-08-05,San Jose,-4.6,55,27.2,Cloudy
2025-08-06,New York,25.8,69,4.4,Thunderstorm
2025-08-06,Los Angeles,15.0,50,14.1,Cloudy
2025-08-06,Chicago,6.9,89,17.5,Rainy
2025-08-06,Houston,-0.6,76,11.0,Foggy
2025-08-06,Phoenix,29.5,60,17.5,Snowy
2025-08-06,Philadelphia,38.5,71,12.5,Snowy
2025-08-06,San Antonio,20.0,11,7.7,Thunderstorm
2025-08-06,San Diego,39.0,50,14.3,Thunderstorm
2025-08-06,Dallas,30.5,14,19.4,Cloudy
2025-08-06,San Jose,2.0,27,13.5,Snowy
2025-08-07,New York,13.5,33,2.7,Clear
2025-08-07,Los Angeles,34.0,87,9.7,Rainy
2025-08-07,Chicago,3.5,88,4.7,Cloudy
2025-08-07,Houston,5.0,33,4.4,Rainy
2025-08-07,Phoenix,13.0,83,12.5,Snowy
2025-08-07,Philadelphia,-7.1,37,21.4,Thunderstorm
2025-08-07,San Antonio,26.1,33,19.3,Rainy
2025-08-07,San Diego,22.1,14,2.7,Cloudy
2025-08-07,Dallas,30.0,28,7.3,Foggy
2025-08-07,San Jose,17.7,90,1.6,Rainy
2025-08-08,New York,-6.9,62,6.1,Foggy
2025-08-08,Los Angeles,16.0,30,9.4,Rainy
2025-08-08,Chicago,36.8,72,3.7,Clear
2025-08-08,Houston,7.1,43,19.1,Thunderstorm
2025-08-08,Phoenix,19.0,92,1.7,Rainy
2025-08-08,Philadelphia,17.2,96,28.8,Foggy
2025-08-08,San Antonio,35.9,48,28.2,Clear
2025-08-08,San Diego,21.4,42,22.8,Snowy
2025-08-08,Dallas,14.5,95,6.6,Cloudy
2025-08-08,San Jose,-2.0,92,11.6,Rainy
2025-08-09,New York,27.0,97,1.2,Thunderstorm
2025-08-09,Los Angeles,-6.8,57,26.0,Foggy
2025-08-09,Chicago,24.9,70,5.0,Cloudy
2025-08-09,Houston,18.4,74,25.9,Thunderstorm
2025-08-09,Phoenix,-4.3,52,19.3,Foggy
2025-08-09,Philadelphia,27.9,87,10.6,Cloudy
2025-08-09,San Antonio,16.7,33,15.7,Rainy
2025-08-09,San Diego,18.5,49,22.6,Rainy
2025-08-09,Dallas,26.6,98,2.8,Foggy
2025-08-09,San Jose,5.4,98,24.6,Thunderstorm
2025-08-10,New York,38.7,15,0.8,Cloudy
2025-08-10,Los Angeles,36.5,57,7.6,Snowy
2025-08-10,Chicago,30.1,69,2.5,Snowy
2025-08-10,Houston,9.3,34,13.5,Rainy
2025-08-10,Phoenix,38.0,75,26.9,Snowy
2025-08-10,Philadelphia,18.1,68,6.1,Foggy
2025-08-10,San Antonio,-9.8,25,26.9,Cloudy
2025-08-10,San Diego,8.5,89,17.9,Clear
2025-08-10,Dallas,20.3,12,25.0,Thunderstorm
2025-08-10,San Jose,33.9,91,27.8,Snowy
2025-08-11,New York,39.2,56,17.8,Snowy
2025-08-11,Los Angeles,37.5,27,13.8,Rainy
2025-08-11,Chicago,18.0,99,5.7,Cloudy
2025-08-11,Houston,8.8,75,6.6,Cloudy
2025-08-11,Phoenix,28.6,32,4.7,Clear
2025-08-11,Philadelphia,-2.2,55,21.2,Clear
2025-08-11,San Antonio,4.4,49,11.9,Clear
2025-08-11,San Diego,32.1,98,20.4,Thunderstorm
2025-08-11,Dallas,3.8,30,16.8,Cloudy
2025-08-11,San Jose,29.4,52,4.9,Cloudy
2025-08-12,New York,23.2,69,9.2,Snowy
2025-08-12,Los Angeles,-0.5,68,26.5,Cloudy
2025-08-12,Chicago,14.5,50,18.9,Rainy
2025-08-12,Houston,-9.1,94,25.8,Snowy
2025-08-12,Phoenix,-1.2,94,2.3,Thunderstorm
2025-08-12,Philadelphia,15.2,17,2.7,Clear
2025-08-12,San Antonio,14.3,61,12.4,Clear
2025-08-12,San Diego,37.5,24,22.5,Foggy
2025-08-12,Dallas,15.2,53,25.5,Thunderstorm
2025-08-12,San Jose,36.1,38,7.3,Snowy
2025-08-13,New York,36.6,89,24.6,Snowy
2025-08-13,Los Angeles,34.8,58,28.3,Thunderstorm
2025-08-13,Chicago,27.5,43,29.5,Thunderstorm
2025-08-13,Houston,-2.5,61,9.6,Foggy
2025-08-13,Phoenix,-6.3,24,20.3,Snowy
2025-08-13,Philadelphia,37.1,60,13.9,Cloudy
2025-08-13,San Antonio,-0.3,69,2.6,Cloudy
2025-08-13,San Diego,14.9,94,11.5,Clear
2025-08-13,Dallas,23.0,86,15.8,Thunderstorm
2025-08-13,San Jose,27.1,28,28.3,Snowy
2025-08-14,New York,14.3,61,14.0,Cloudy
2025-08-14,Los Angeles,-2.6,48,19.0,Thunderstorm
2025-08-14,Chicago,22.4,58,10.5,Thunderstorm
2025-08-14,Houston,36.1,92,10.3,Cloudy
2025-08-14,Phoenix,18.5,22,13.3,Clear
2025-08-14,Philadelphia,18.2,65,10.5,Cloudy
2025-08-14,San Antonio,33.5,36,22.9,Foggy
2025-08-14,San Diego,16.9,61,8.8,Cloudy
2025-08-14,Dallas,11.1,89,12.4,Foggy
2025-08-14,San Jose,7.7,45,8.6,Thunderstorm
2025-08-15,New York,38.2,99,28.6,Rainy
2025-08-15,Los Angeles,-3.7,30,4.2,Thunderstorm
2025-08-15,Chicago,13.7,47,13.3,Cloudy
2025-08-15,Houston,11.4,89,10.9,Foggy
2025-08-15,Phoenix,7.3,12,11.0,Thunderstorm
2025-08-15,Philadelphia,-1.9,65,3.6,Thunderstorm
2025-08-15,San Antonio,37.6,46,29.5,Clear
2025-08-15,San Diego,32.2,34,23.3,Clear
2025-08-15,Dallas,-7.3,39,6.0,Clear
2025-08-15,San Jose,16.7,86,13.9,Clear
2025-08-16,New York,-1.2,71,11.8,Snowy
2025-08-16,Los Angeles,15.6,49,21.3,Foggy
2025-08-16,Chicago,-4.3,90,3.1,Rainy
2025-08-16,Houston,23.4,77,27.3,Clear
2025-08-16,Phoenix,10.8,70,27.6,Snowy
2025-08-16,Philadelphia,13.5,12,1.1,Snowy
2025-08-16,San Antonio,33.7,14,17.8,Rainy
2025-08-16,San Diego,23.0,39,8.5,Cloudy
2025-08-16,Dallas,38.6,55,13.4,Snowy
2025-08-16,San Jose,-8.0,41,6.7,Clear
2025-08-17,New York,6.6,87,24.0,Snowy
2025-08-17,Los Angeles,13.5,48,22.4,Clear
2025-08-17,Chicago,17.3,40,22.2,Cloudy
2025-08-17,Houston,-9.3,35,4.6,Foggy
2025-08-17,Phoenix,30.9,100,26.4,Clear
2025-08-17,Philadelphia,38.8,20,22.7,Rainy
2025-08-17,San Antonio,36.2,100,14.7,Foggy
2025-08-17,San Diego,33.2,93,10.4,Cloudy
2025-08-17,Dallas,16.3,13,24.2,Foggy
2025-08-17,San Jose,-0.4,17,4.2,Snowy
2025-08-18,New York,30.7,98,18.2,Cloudy
2025-08-18,Los Angeles,35.4,50,10.9,Thunderstorm
2025-08-18,Chicago,32.6,96,27.5,Rainy
2025-08-18,Houston,-1.8,54,25.3,Cloudy
2025-08-18,Phoenix,33.8,32,21.6,Foggy
2025-08-18,Philadelphia,10.4,71,6.6,Thunderstorm
2025-08-18,San Antonio,36.3,69,29.2,Cloudy
2025-08-18,San Diego,-3.7,62,23.1,Thunderstorm
2025-08-18,Dallas,-9.3,85,23.1,Cloudy
2025-08-18,San Jose,11.7,46,3.9,Cloudy
2025-08-19,New York,6.9,60,25.0,Rainy
2025-08-19,Los Angeles,0.8,43,7.2,Rainy
2025-08-19,Chicago,-1.3,34,10.2,Thunderstorm
2025-08-19,Houston,0.0,31,5.7,Cloudy
2025-08-19,Phoenix,20.6,26,29.4,Foggy
2025-08-19,Philadelphia,21.1,37,11.2,Rainy
2025-08-19,San Antonio,-4.5,62,23.7,Clear
2025-08-19,San Diego,2.5,22,3.3,Rainy
2025-08-19,Dallas,0.2,24,1.4,Foggy
2025-08-19,San Jose,-4.5,62,19.4,Snowy
2025-08-20,New York,9.4,75,5.7,Clear
2025-08-20,Los Angeles,36.0,60,22.8,Thunderstorm
2025-08-20,Chicago,21.4,13,26.3,Foggy
2025-08-20,Houston,12.4,89,21.4,Clear
2025-08-20,Phoenix,7.0,80,28.6,Thunderstorm
2025-08-20,Philadelphia,5.8,58,12.3,Thunderstorm
2025-08-20,San Antonio,21.5,83,13.5,Cloudy
2025-08-20,San Diego,20.4,57,25.7,Cloudy
2025-08-20,Dallas,10.6,65,12.3,Clear
2025-08-20,San Jose,4.9,59,20.4,Cloudy
2025-08-21,New York,-2.0,79,4.0,Snowy
2025-08-21,Los Angeles,38.8,16,23.1,Rainy
2025-08-21,Chicago,20.5,92,13.9,Thunderstorm
2025-08-21,Houston,0.9,61,27.9,Rainy
2025-08-21,Phoenix,33.9,62,15.3,Snowy
2025-08-21,Philadelphia,27.6,65,15.7,Cloudy
2025-08-21,San Antonio,-5.5,73,23.1,Clear
2025-08-21,San Diego,35.3,55,14.8,Clear
2025-08-21,Dallas,10.9,100,22.7,Thunderstorm
2025-08-21,San Jose,23.9,17,26.4,Thunderstorm
2025-08-22,New York,-4.0,54,2.9,Cloudy
2025-08-22,Los Angeles,-6.1,87,26.7,Snowy
2025-08-22,Chicago,15.2,97,9.5,Rainy
2025-08-22,Houston,2.8,97,22.7,Rainy
2025-08-22,Phoenix,8.9,32,12.3,Thunderstorm
2025-08-22,Philadelphia,-0.2,48,19.5,Clear
2025-08-22,San Antonio,30.3,20,21.5,Cloudy
2025-08-22,San Diego,-1.2,37,28.9,Rainy
2025-08-22,Dallas,26.2,42,26.9,Snowy
2025-08-22,San Jose,21.5,15,26.8,Thunderstorm
2025-08-23,New York,15.7,98,29.0,Foggy
2025-08-23,Los Angeles,36.1,93,12.7,Clear
2025-08-23,Chicago,23.0,33,4.2,Thunderstorm
2025-08-23,Houston,38.3,10,27.6,Cloudy
2025-08-23,Phoenix,24.2,94,2.1,Rainy
2025-08-23,Philadelphia,40.0,66,14.2,Clear
2025-08-23,San Antonio,-5.7,26,9.0,Foggy
2025-08-23,San Diego,29.8,100,21.3,Clear
2025-08-23,Dallas,6.6,82,19.2,Cloudy
2025-08-23,San Jose,-2.0,86,5.5,Snowy
2025-08-24,New York,36.2,95,25.7,Cloudy
2025-08-24,Los Angeles,17.2,15,2.8,Foggy
2025-08-24,Chicago,14.5,10,19.2,Foggy
2025-08-24,Houston,30.7,24,28.4,Cloudy
2025-08-24,Phoenix,37.0,34,1.5,Rainy
2025-08-24,Philadelphia,10.4,98,25.6,Snowy
2025-08-24,San Antonio,14.0,100,12.8,Rainy
2025-08-24,San Diego,26.0,74,12.9,Thunderstorm
2025-08-24,Dallas,24.9,68,24.0,Clear
2025-08-24,San Jose,4.9,47,3.4,Rainy
2025-08-25,New York,-8.0,10,19.2,Foggy
2025-08-25,Los Angeles,31.8,64,9.0,Clear
2025-08-25,Chicago,1.7,65,18.6,Snowy
2025-08-25,Houston,-4.7,80,15.7,Cloudy
2025-08-25,Phoenix,29.7,62,25.5,Cloudy
2025-08-25,Philadelphia,38.0,55,17.4,Clear
2025-08-25,San Antonio,28.9,20,26.8,Thunderstorm
2025-08-25,San Diego,16.9,21,24.0,Thunderstorm
2025-08-25,Dallas,-5.0,48,10.1,Foggy
2025-08-25,San Jose,28.4,79,4.5,Clear
2025-08-26,New York,22.4,86,16.0,Foggy
2025-08-26,Los Angeles,34.0,90,2.1,Snowy
2025-08-26,Chicago,-7.4,51,1.6,Thunderstorm
2025-08-26,Houston,5.7,42,9.6,Snowy
2025-08-26,Phoenix,9.2,83,6.8,Cloudy
2025-08-26,Philadelphia,39.9,75,1.3,Snowy
2025-08-26,San Antonio,27.4,33,7.0,Rainy
2025-08-26,San Diego,6.9,61,21.8,Cloudy
2025-08-26,Dallas,32.2,18,20.2,Snowy
2025-08-26,San Jose,29.3,13,18.3,Foggy
2025-08-27,New York,17.1,95,24.6,Snowy
2025-08-27,Los Angeles,12.0,44,21.1,Thunderstorm
2025-08-27,Chicago,28.2,24,12.1,Snowy
2025-08-27,Houston,19.9,78,27.0,Thunderstorm
2025-08-27,Phoenix,24.5,61,6.4,Thunderstorm
2025-08-27,Philadelphia,27.2,56,22.0,Foggy
2025-08-27,San Antonio,26.0,37,17.0,Rainy
2025-08-27,San Diego,27.8,87,21.1,Clear
2025-08-27,Dallas,22.6,71,15.4,Cloudy
2025-08-27,San Jose,37.0,33,7.7,Thunderstorm
2025-08-28,New York,18.8,22,18.7,Cloudy
2025-08-28,Los Angeles,7.3,18,21.0,Rainy
2025-08-28,Chicago,3.9,23,18.8,Snowy
2025-08-28,Houston,24.4,47,23.5,Cloudy
2025-08-28,Phoenix,23.4,66,28.4,Rainy
2025-08-28,Philadelphia,2.7,65,2.2,Rainy
2025-08-28,San Antonio,10.9,56,9.7,Thunderstorm
2025-08-28,San Diego,8.9,80,14.2,Rainy
2025-08-28,Dallas,5.4,64,5.2,Thunderstorm
2025-08-28,San Jose,14.0,78,26.2,Rainy
2025-09-01,New York,6.4,14,8.1,Rainy
2025-09-01,Los Angeles,20.2,58,12.0,Foggy
2025-09-01,Chicago,35.9,92,9.5,Cloudy
2025-09-01,Houston,22.3,93,10.1,Foggy
2025-09-01,Phoenix,-7.7,20,20.7,Thunderstorm
2025-09-01,Philadelphia,3.4,81,14.2,Foggy
2025-09-01,San Antonio,22.7,32,19.2,Foggy
2025-09-01,San Diego,10.8,30,7.3,Thunderstorm
2025-09-01,Dallas,9.8,82,15.5,Snowy
2025-09-01,San Jose,4.5,87,1.4,Snowy
2025-09-02,New York,-2.4,41,8.7,Thunderstorm
2025-09-02,Los Angeles,27.9,73,19.8,Foggy
2025-09-02,Chicago,-1.4,57,7.3,Snowy
2025-09-02,Houston,-7.9,60,6.4,Foggy
2025-09-02,Phoenix,28.9,72,9.9,Cloudy
2025-09-02,Philadelphia,3.7,33,23.1,Cloudy
2025-09-02,San Antonio,39.6,19,17.7,Clear
